296747940 308866112769110017  191.0 97.3821989529%
62256529 503273296235085824  196.0 99.4897959184%
615781764 527516834229407744  198.0 97.9797979798%
260099220 527472432303468544  200.0 88.5%
295296882 527223941849309184  195.0 95.8974358974%
480774686 527593546799259648  200.0 98.5%
31775134 527440914965209088  200.0 88.5%
589933381 509343142844174336  198.0 100.0%
321406655 527527570791620608  200.0 98.5%
251776369 527475808906907648  198.0 98.4848484848%
584871873 527333160929861632  199.0 96.4824120603%
604366481 518152219867099136  199.0 90.4522613065%
2191570329 500331916780781568  200.0 80.5%
351811464 527225154426781696  197.0 89.847715736%
263864496 457996776914833408  193.0 99.481865285%
198846029 524241426314297344  198.0 99.4949494949%
247873017 526688759262478336  200.0 63.0%
735734040 524847402188935170  195.0 97.4358974359%
249928210 520498195965550592  197.0 95.9390862944%
391954557 527339230692122625  200.0 69.0%
351740331 526363749758685184  198.0 65.6565656566%
195712224 527537038615011328  199.0 74.8743718593%
1167107966 527397285684985856  200.0 95.0%
79330665 527576305857232897  200.0 88.0%
495211330 192448098222604288  194.0 98.9690721649%
328482389 527329606873796608  200.0 96.0%
408831342 527524259015294976  200.0 94.0%
255001705 525945822333370368  181.0 94.4751381215%
777197048 350041037181435905  197.0 89.847715736%
178844334 526802581276729345  199.0 58.7939698492%
1151983363 474613361380835328  189.0 98.4126984127%
1712950284 527404848661032960  200.0 99.0%
287907950 111021099076169729  199.0 97.9899497487%
211684806 33889770795044864  198.0 96.4646464646%
1472438772 415196571568177152  187.0 92.513368984%
468814633 527410806443360256  196.0 96.4285714286%
285806864 527457558479396865  196.0 96.9387755102%
368984730 525376622418206721  200.0 96.0%
364628053 527575809939099649  198.0 97.4747474747%
1380628604 429039201544593408  200.0 100.0%
262444235 491267018130071552  197.0 62.4365482234%
383199812 526641269552865280  191.0 93.1937172775%
276829472 527520383994695681  200.0 90.0%
369061396 527575138452385793  194.0 97.4226804124%
210286469 233474709428248576  200.0 100.0%
453989244 527370383154880512  200.0 98.0%
14809923 522670530571165696  192.0 94.7916666667%
159644941 527364233223094272  200.0 92.0%
167180570 527371873521119233  198.0 60.101010101%
231531744 525694241855381504  200.0 100.0%
418373076 206116824218206208  197.0 96.4467005076%
240396366 527147175986200576  197.0 59.8984771574%
251456216 508904443853938688  176.0 96.5909090909%
992603924 305540717000937472  179.0 98.8826815642%
261313464 488460267970260993  158.0 97.4683544304%
375648998 527606747834228736  200.0 51.5%
403695580 527501491742187520  200.0 90.0%
526931590 527568155074641920  198.0 90.9090909091%
826194404 524599784842088448  194.0 95.8762886598%
304013506 494505151634239488  185.0 97.2972972973%
125139498 527198567510065152  200.0 57.0%
193864227 527595147236614145  200.0 97.5%
443489547 527378754843058176  200.0 99.0%
296478557 304497019689521152  191.0 97.9057591623%
274949299 527303955244937216  199.0 78.8944723618%
63559529 527605855257378816  200.0 98.0%
64708651 527604826562387968  200.0 75.5%
2348258424 527577035070517248  200.0 100.0%
399537727 526229417542971393  199.0 96.9849246231%
120408363 527580718218891264  194.0 90.206185567%
590879315 492400442005921793  200.0 94.5%
132566178 527267601311731712  196.0 83.1632653061%
223734925 527058818966908929  199.0 88.9447236181%
2246404421 516287451682586624  197.0 98.4771573604%
1024792332 524064770920419328  200.0 99.5%
537399946 527560966897016832  200.0 87.0%
729182340 527564970012053504  197.0 98.4771573604%
1024810818 411468215349288960  198.0 82.3232323232%
368850559 195840534756073472  195.0 99.4871794872%
397741451 526946850075865088  199.0 88.9447236181%
1615624370 525404787886792704  200.0 98.0%
1924170344 525880729176006656  200.0 97.5%
247252461 527512341118996481  158.0 65.8227848101%
304897913 527406790288224257  199.0 78.8944723618%
225122680 428622846299234304  196.0 58.1632653061%
396681318 526573597267988480  200.0 96.0%
415988930 527606933985837056  200.0 65.5%
757932164 527559830592958465  200.0 95.5%
726704978 525394030218457088  196.0 100.0%
118636028 506358055744045056  195.0 87.6923076923%
565818500 521233532882923521  184.0 96.1956521739%
1123051736 527464652738166784  197.0 96.4467005076%
2171071805 489239058913038336  194.0 99.4845360825%
154123316 526768713425371136  199.0 87.9396984925%
341803458 527441296605335552  197.0 99.4923857868%
341088487 526342511543873536  198.0 41.4141414141%
335655239 483029487911583744  194.0 95.3608247423%
257812242 527502554125463552  200.0 100.0%
1339727520 527498759068848129  199.0 45.2261306533%
482041309 527576738801651713  200.0 90.0%
244050632 527594712447074304  200.0 100.0%
325142390 527610169262219264  200.0 97.5%
456883704 526468217661693952  194.0 100.0%
249801932 521317449896325120  198.0 97.4747474747%
2342277404 457143622623055873  197.0 97.461928934%
973641342 527442697070473219  200.0 97.5%
87963463 494227835129589760  194.0 64.9484536082%
165833010 527539080024690688  200.0 93.0%
570910975 462302342973386752  200.0 100.0%
755953916 525657116150083585  191.0 92.1465968586%
278850416 518465986455175168  192.0 79.1666666667%
246353646 442349810516250624  197.0 73.0964467005%
474775363 473513543938351104  200.0 85.5%
256098326 527579667591471104  200.0 100.0%
702935566 439812896949018624  200.0 84.0%
314667817 527597713366323200  200.0 99.0%
252147813 515412691590987776  198.0 97.9797979798%
706136665 527522210773086208  200.0 94.5%
549382201 527534361982160896  199.0 97.9899497487%
469531345 527396717218381824  200.0 96.5%
718164197 516250705804292097  156.0 97.4358974359%
957120962 527541457461051392  200.0 93.5%
2336594152 523135059851612161  197.0 96.4467005076%
175122802 524543810349826048  200.0 98.0%
364817392 397352383271170048  185.0 100.0%
284463499 527589365157875712  200.0 98.5%
69470039 527477280990183425  191.0 95.8115183246%
239098006 527520431482609664  200.0 54.0%
265258935 484756229873340418  200.0 99.0%
358134718 525966680086687744  198.0 82.8282828283%
243433295 427129699928514561  198.0 75.2525252525%
242794060 521376037733556225  194.0 100.0%
446183521 526056486389432320  200.0 98.0%
267367133 527338086502375425  200.0 99.0%
246094824 519562237082472450  185.0 77.8378378378%
57496061 495622435807305729  200.0 96.0%
306936036 495657017236004864  195.0 77.4358974359%
629819947 527321806030385155  199.0 99.4974874372%
281577459 248811170696409088  197.0 51.269035533%
194787874 527489364444852224  199.0 54.7738693467%
1681571761 519281565327585280  190.0 98.9473684211%
408126549 527575532242624512  199.0 42.7135678392%
2523755634 510847199635197952  197.0 94.4162436548%
362120071 527477490680217601  200.0 93.0%
768780296 523581585417699328  196.0 98.9795918367%
2263924346 527552891402207232  200.0 95.0%
872226403 441087175963467776  197.0 93.4010152284%
143095675 185031930931183616  200.0 98.5%
210699762 527518055577161728  199.0 88.4422110553%
103576247 525777780160466944  198.0 98.9898989899%
383331917 527123159112491008  200.0 99.5%
23739874 527604221764317184  200.0 82.5%
869561485 527054487450820609  193.0 100.0%
229774563 527564629422383104  200.0 87.5%
599540342 527578412555071489  198.0 96.4646464646%
578759153 527296576545243136  200.0 96.0%
337583868 527192220961476608  194.0 91.2371134021%
19107896 527332279820238849  200.0 67.0%
22593169 227313641941266434  200.0 100.0%
468557767 524238569486159872  197.0 62.9441624365%
132519961 525648273600565248  190.0 80.5263157895%
251766570 527556895100661760  200.0 98.0%
17739925 527610920659206144  199.0 81.9095477387%
148817200 523250282638364672  196.0 40.8163265306%
420630889 373994517319266304  192.0 97.9166666667%
592216178 493230879003516929  197.0 97.461928934%
186836993 527565072730947585  200.0 97.5%
373918603 527578937741045761  197.0 56.345177665%
1579262119 527243459669659648  198.0 96.4646464646%
576241232 527556568603062272  200.0 100.0%
548683230 526720339418427392  200.0 99.5%
358499375 527588555015462913  200.0 99.5%
273155624 111642796917665792  199.0 99.4974874372%
312275274 527548900299653120  199.0 92.9648241206%
95897202 527377074651430912  199.0 79.8994974874%
368790951 527315008137351168  198.0 98.9898989899%
1245959882 430366079907799040  195.0 86.6666666667%
223753645 482453035856035841  199.0 82.9145728643%
155832787 527300615433494528  200.0 96.5%
855178201 527562731855937539  199.0 90.4522613065%
355084166 390489843442008064  199.0 98.4924623116%
41667002 504295639094550528  193.0 77.2020725389%
331268546 527387333847678976  200.0 100.0%
381433335 527047698059653120  195.0 98.9743589744%
212287435 527163155655323648  200.0 100.0%
252957807 527557582605398017  200.0 100.0%
201457207 524983962389970945  200.0 97.5%
2657822983 522775601740931072  200.0 95.0%
469513201 522426981208440832  200.0 94.5%
460375166 511529405655429121  186.0 70.9677419355%
324363830 527611488567959552  200.0 98.5%
262251730 516923962035818496  191.0 87.9581151832%
39812719 527413880582967297  200.0 67.5%
540435972 520982171700305920  200.0 93.0%
1158759350 483542359993364480  167.0 97.6047904192%
983736919 351864955332591617  200.0 99.0%
247298356 527299388960669696  200.0 98.0%
251827052 527490441122693121  200.0 96.0%
118115617 526436921619136512  200.0 84.0%
488597532 527592119632818176  199.0 98.4924623116%
31015487 524829800993550336  175.0 58.8571428571%
993689178 527572596075008000  200.0 90.0%
187889533 527218625112182784  200.0 44.5%
248109677 523809618850349056  199.0 89.4472361809%
616030783 527192659123646464  195.0 100.0%
2373070073 506434180100521984  195.0 95.8974358974%
321200385 526267566960828416  196.0 100.0%
431473527 168633221578375168  180.0 97.2222222222%
400011899 521952619313377280  192.0 95.8333333333%
701239928 526990720121335809  200.0 98.0%
328648070 527484125968490496  200.0 99.0%
1568743044 527069159205507072  199.0 84.4221105528%
264748728 527525390693048320  200.0 94.0%
425570406 527462230275522561  200.0 86.0%
192199328 179635121123639296  200.0 98.0%
539331549 527460406689009664  193.0 81.3471502591%
2418530813 527584123095744512  199.0 99.4974874372%
408872354 523848565903224832  200.0 97.0%
438343937 527322105885761536  200.0 87.0%
251076256 527578731351523328  199.0 99.4974874372%
343969412 128601389768261632  200.0 99.0%
321940663 355976968472244225  188.0 92.0212765957%
290564604 526356690078162944  197.0 100.0%
158493915 527278456040853504  200.0 95.5%
350559547 527219584906964992  197.0 96.9543147208%
217976293 526184956096024577  186.0 98.9247311828%
143541840 527587290512519168  200.0 99.0%
442511553 527463668963762176  199.0 96.4824120603%
601352534 527597902487494656  200.0 99.0%
361496793 518334698695561216  200.0 90.0%
336082042 526425538823335937  196.0 98.4693877551%
361124417 527482839709663232  200.0 95.5%
416185720 527388455215837185  200.0 100.0%
264946946 527389216058404864  198.0 95.4545454545%
332411029 399267702155792385  200.0 98.5%
862980428 527231891473055744  198.0 98.9898989899%
70059114 519560482525442048  180.0 96.6666666667%
190851074 368726274665365504  160.0 94.375%
539598501 521904026795790336  198.0 98.4848484848%
1161339445 527458409738928128  200.0 97.0%
1828887312 389883491523256320  154.0 96.7532467532%
1060667636 527412061165592576  200.0 99.5%
434025251 321038724152565760  200.0 99.5%
219916535 495935502927659008  199.0 93.9698492462%
1353071461 437066042335301632  153.0 94.1176470588%
275189833 527495788671143936  195.0 96.9230769231%
577938964 512604431150358528  194.0 80.9278350515%
220147772 527052558020657153  199.0 92.4623115578%
1307737772 437867743287988224  190.0 81.0526315789%
1159665354 518039218489008128  191.0 93.7172774869%
345829792 527201504516521985  200.0 67.0%
375119716 527483992304386048  200.0 99.5%
1346368861 516252753518030848  200.0 97.5%
283525281 522101485648101377  170.0 62.3529411765%
428273186 296720575060131841  179.0 100.0%
238253244 527590162075623425  197.0 95.9390862944%
2501658554 527565147628244992  200.0 99.0%
125538408 525408069527031809  200.0 96.0%
363178644 511079084978221057  197.0 100.0%
244046317 352523024576155648  195.0 77.4358974359%
269744726 473180510298992640  193.0 97.9274611399%
23317105 527610981888065536  200.0 80.0%
516903795 527606495953702912  200.0 100.0%
247485065 401627928326590465  196.0 91.3265306122%
541988379 526480262058627072  200.0 97.0%
231901524 527420175998402561  198.0 93.9393939394%
2703339144 527559299107528704  200.0 90.0%
280353753 527562987788173312  200.0 98.0%
633653184 527548393631932417  200.0 95.0%
57388485 527369474890940416  197.0 82.7411167513%
73901654 527231456473382913  199.0 95.9798994975%
361634450 519255958141558784  195.0 82.5641025641%
2543035603 527606123235655680  200.0 100.0%
167416023 386195111883059201  198.0 99.4949494949%
2320368857 503455147947589634  191.0 94.7643979058%
199962518 515348288632262656  200.0 98.5%
791604775 526598699300818945  196.0 97.9591836735%
2293332101 527486239822209024  199.0 92.4623115578%
221720458 527521613550739456  200.0 44.0%
108230996 527608441917800448  200.0 97.0%
232408926 464597539384082432  193.0 91.1917098446%
347824043 325727531888173056  196.0 98.4693877551%
275728933 502128248814198784  190.0 97.3684210526%
1901093390 527511030646046720  198.0 95.4545454545%
488339449 520665489953931264  198.0 99.4949494949%
216047054 527226470460968960  199.0 96.9849246231%
242017126 417280063445692416  200.0 65.0%
1177157538 526090311903494144  193.0 91.7098445596%
991332000 526882676964204544  199.0 98.9949748744%
252655975 406513381689286656  196.0 92.3469387755%
1722314882 524257593003229185  181.0 67.4033149171%
296557202 527399998145961985  200.0 98.5%
421977147 527474883031097344  199.0 95.4773869347%
242430165 527592527646699520  200.0 62.5%
581351664 525846542205198336  199.0 100.0%
354084553 527398837363568640  200.0 99.5%
138626539 527617621068619777  199.0 58.2914572864%
367619704 527146544907030528  200.0 96.5%
1086411619 524148760977215489  196.0 98.9795918367%
305764834 526856945915789312  198.0 93.9393939394%
523418978 427936948058329088  198.0 94.9494949495%
2329272295 527452144190775297  200.0 94.0%
255652341 524882539593228289  199.0 81.4070351759%
409045230 501864980090601472  199.0 97.9899497487%
1720609717 513371627485024256  187.0 95.7219251337%
219758610 527368331859222530  200.0 63.0%
286359920 527245778398748673  198.0 93.4343434343%
403684394 527537052913369088  200.0 100.0%
551409368 527602070963363840  200.0 97.5%
307512769 527506862564864000  198.0 81.3131313131%
238895724 240788946177630208  169.0 91.7159763314%
246274896 522139294941863936  189.0 89.417989418%
2485769038 526983848966356992  199.0 95.9798994975%
302631262 527388656592777216  198.0 40.9090909091%
460464246 524450346312015873  198.0 88.8888888889%
320898010 525977593023963139  200.0 88.5%
261781581 527553633655615488  182.0 96.1538461538%
323739908 523520992199446528  193.0 98.4455958549%
260982172 523777565073211392  193.0 91.7098445596%
216902528 527541700592295936  200.0 100.0%
60964479 515005796384391168  194.0 97.4226804124%
1333166881 526244970567442434  193.0 70.4663212435%
266831930 527560461206577153  194.0 77.3195876289%
394328028 527568887333003266  200.0 98.5%
160559189 526226884141801473  196.0 85.2040816327%
264381117 527608532691345408  200.0 100.0%
39709617 314112254914224128  190.0 52.1052631579%
43664948 522245182373507072  199.0 77.8894472362%
455030241 519413729277276160  200.0 100.0%
631978833 527570522461065217  200.0 94.0%
239314809 527578472093614080  200.0 99.5%
900493597 486205075950297089  199.0 96.4824120603%
410464814 527332092074418178  200.0 89.5%
1034982176 383747587951841280  182.0 96.7032967033%
221391106 515293523759738880  187.0 94.1176470588%
221175698 527508450432262145  200.0 81.0%
439828713 527519255558774784  200.0 90.5%
183321066 526919917455814660  196.0 56.6326530612%
271342145 527363433813905409  198.0 82.8282828283%
1441721438 527576315973496832  199.0 99.4974874372%
1339299678 527472648234627073  200.0 100.0%
147715288 501390697975398400  192.0 87.5%
377750659 361717787363782656  193.0 95.8549222798%
418018166 527580024677744640  199.0 99.4974874372%
254631666 523160609236332544  199.0 92.9648241206%
378380720 222051907752046592  195.0 76.4102564103%
102760961 527564815771115520  200.0 99.5%
308963444 526853979440173056  200.0 92.5%
243084097 527163120804847616  199.0 93.4673366834%
568452529 521595052246568962  194.0 87.6288659794%
485090606 478504170551394305  177.0 99.4350282486%
248133020 516496891643977728  199.0 95.4773869347%
129305395 527588965164277760  200.0 76.0%
100341748 527590862004711425  200.0 83.0%
363683564 527617885590786048  200.0 99.0%
543332444 527553642782392320  200.0 99.5%
266732740 234806814301110272  200.0 95.5%
384495075 317473649349255170  194.0 91.2371134021%
574631377 527462343123300352  197.0 93.4010152284%
290807688 527611631212052481  200.0 97.0%
484824449 527558650114502657  200.0 99.5%
1189091990 526936200217919488  200.0 93.0%
410972710 527593420714278913  200.0 95.0%
152633654 527542124485431296  199.0 63.8190954774%
1012263602 527462439416123393  195.0 98.9743589744%
703619741 527496065038036994  200.0 95.5%
444431037 526752753234628608  198.0 98.4848484848%
598206782 519122901274865664  199.0 96.9849246231%
826464350 527503280444698624  200.0 100.0%
54831752 527324484257452033  200.0 98.5%
403507482 527568830352986113  198.0 88.8888888889%
933650072 516689903476699136  194.0 94.3298969072%
731999808 366662855128391680  198.0 97.4747474747%
470953421 526386862353436672  198.0 95.9595959596%
1495194703 457892625933410304  189.0 96.2962962963%
2218371810 527553800765054977  194.0 94.8453608247%
331148764 514866896282210305  194.0 98.9690721649%
987866244 527036953246449664  198.0 56.0606060606%
366746910 527394447495925761  200.0 98.5%
818242327 510762102487650304  199.0 79.8994974874%
2319899441 526825195021938688  199.0 92.9648241206%
491347487 527499002418573312  200.0 92.5%
2408784017 502392920834461696  198.0 99.4949494949%
434737225 527447030864834561  200.0 68.5%
784399506 306842573610295296  178.0 94.3820224719%
248135687 527458662474719232  200.0 54.5%
250902954 527521333211451392  200.0 100.0%
223257073 527535282069843968  200.0 100.0%
806954648 453849880281481216  154.0 89.6103896104%
244134647 526092628199473153  196.0 78.0612244898%
214425139 527150219826577409  199.0 60.3015075377%
900110414 510797146979713026  194.0 96.3917525773%
246790782 526838487383691264  197.0 59.3908629442%
473281332 527194413236113410  200.0 72.0%
49010555 527029166739181569  200.0 91.0%
247043366 527530028314415104  198.0 89.3939393939%
292436371 525055868589469696  200.0 98.0%
851620098 526329724478320641  190.0 97.8947368421%
1155522511 484717881284767746  196.0 98.9795918367%
269877883 332672961981079552  200.0 97.5%
423767716 527376372600037377  199.0 98.9949748744%
407153700 234047419602571264  194.0 97.9381443299%
425350959 525047594037542914  155.0 99.3548387097%
618570817 477984745188376576  195.0 69.2307692308%
306502349 492811667387195392  200.0 95.5%
311036344 400267046233337856  157.0 96.8152866242%
303291399 524271568268955648  196.0 95.4081632653%
280711747 527533490313502720  199.0 79.8994974874%
2574978559 527610652886843392  200.0 100.0%
204308665 377856779620974592  197.0 73.0964467005%
302623695 249632662732550144  198.0 97.4747474747%
320658538 520505150193291264  200.0 97.0%
2480808904 524596777018593280  200.0 96.5%
232554743 425315528581083136  198.0 95.4545454545%
434405993 527464370800836608  198.0 98.9898989899%
1921512709 527619502654386176  200.0 100.0%
405636475 527380359105634304  200.0 95.0%
181137509 527244546552655873  200.0 56.5%
597469375 527573279309967360  200.0 100.0%
394545500 426980284253601792  200.0 41.0%
347720663 470369996816670722  199.0 96.9849246231%
301362965 527569570874531840  199.0 75.8793969849%
490348714 527028561291792384  199.0 83.9195979899%
708896964 523950117565386753  195.0 92.8205128205%
322918711 362677209187622913  194.0 84.0206185567%
500556012 522793440531066881  198.0 99.4949494949%
371725173 421584390473678848  200.0 100.0%
534525295 527018718531170304  197.0 97.461928934%
700167810 525596425888215040  196.0 86.2244897959%
276243308 527581340888076288  195.0 68.7179487179%
893518956 509314039285960704  200.0 100.0%
511905350 527582062945914880  200.0 92.0%
45204959 527572692451348480  198.0 53.5353535354%
227220747 449991637855633408  196.0 97.9591836735%
57902873 527374083345096704  199.0 87.4371859296%
249095355 525911029835132928  200.0 84.0%
242973761 526408409021960192  185.0 84.8648648649%
224989589 350684533873586176  196.0 94.8979591837%
437333220 513694062780493824  200.0 96.0%
314143980 518824794641293312  195.0 100.0%
295083351 481008248376397824  199.0 100.0%
855043196 527611003425783809  200.0 100.0%
374599396 224971329508622338  195.0 83.5897435897%
371920910 369589982903934976  197.0 98.4771573604%
1612146642 525629202305794048  192.0 97.3958333333%
302581542 527548432869625856  200.0 93.0%
1025784991 527524170083491840  200.0 89.5%
395875533 527536393002561536  199.0 97.4874371859%
429987031 527570116926390272  200.0 94.0%
232608762 527219384083701760  200.0 95.0%
300807330 527343627945529344  200.0 99.0%
235896547 527081028406345728  197.0 100.0%
1150632702 527600836466462722  200.0 99.5%
254894992 526201090795008000  195.0 71.2820512821%
2518471446 517054123477598208  198.0 96.4646464646%
528705303 526829695761784834  200.0 100.0%
974488886 526707859157819394  198.0 94.9494949495%
1049264658 364937472083365889  191.0 97.9057591623%
1707398058 527418965463539713  199.0 99.4974874372%
349493791 527385432473239552  200.0 98.5%
271091003 527607381187121152  200.0 82.5%
367395154 527170430944022530  197.0 95.4314720812%
362297571 526950499057020928  199.0 94.472361809%
1626658400 514492366137618432  200.0 95.5%
610260605 527534862945640448  200.0 99.5%
263936450 519975261786210304  173.0 93.6416184971%
1475915906 392798719558828032  197.0 97.9695431472%
246324702 521780635271450624  182.0 70.8791208791%
612964117 459056924894707712  197.0 99.4923857868%
370185605 527412097865363460  200.0 79.5%
316200279 527598133312647169  200.0 97.5%
14373897 526025637509619712  198.0 77.2727272727%
250214642 521405594427609088  200.0 100.0%
314772967 527588187183390722  197.0 89.847715736%
1231097768 525364265327534080  167.0 100.0%
1867943353 527621803645362176  200.0 99.0%
303779532 506871657714028544  199.0 98.9949748744%
158902677 504193989801947136  199.0 47.2361809045%
280931635 526755711695736832  198.0 88.3838383838%
917668309 525667868629671936  200.0 91.5%
320008853 527625643786506240  200.0 84.5%
299390955 527618113299165184  199.0 97.4874371859%
254186501 504931648740134913  185.0 99.4594594595%
268425486 527369384331714560  200.0 97.5%
244211599 525544299040350208  200.0 96.0%
596797201 517016760223293441  196.0 96.4285714286%
2263955098 527563724756758528  200.0 99.0%
1959724524 399347577146982400  200.0 100.0%
324514870 494568711823446016  200.0 78.5%
107725003 518719332852170752  200.0 45.0%
367767809 527583261992574976  199.0 97.9899497487%
245959584 527568371299000320  200.0 99.0%
302018889 527502247962636288  200.0 100.0%
469414201 527056183928975360  200.0 95.0%
195828525 527410322559467520  198.0 57.0707070707%
392925637 150935266322939905  194.0 100.0%
395767334 525599088490708993  200.0 95.0%
280605827 527006272026333184  200.0 85.0%
146478368 524613337909182464  200.0 94.5%
250797911 527578604100542464  195.0 69.7435897436%
345382390 527398571197222912  200.0 100.0%
612264475 362221597416894465  181.0 87.8453038674%
231834860 527043599460872192  197.0 99.4923857868%
218615172 523059955817910272  197.0 81.2182741117%
1644160015 506172546836733953  185.0 94.5945945946%
1601431100 513048726034583552  187.0 98.3957219251%
1360326536 496971419595440128  197.0 100.0%
229275705 260444000052465665  200.0 92.5%
1454964668 429485052758884352  193.0 96.8911917098%
1213715210 526583328179109888  200.0 100.0%
980857646 527167023529209857  197.0 98.9847715736%
72818538 526955961106178048  197.0 78.6802030457%
235522049 527020226756366337  188.0 99.4680851064%
224387167 360751566334074880  197.0 93.4010152284%
485025636 191862392571965440  200.0 96.5%
356420482 527568275593756672  200.0 59.5%
342040275 527584727507959809  200.0 72.0%
367604647 527126997420765184  200.0 43.0%
421081213 527393896931008512  200.0 87.0%
2602042140 498966185006743552  196.0 98.9795918367%
1649625895 526647431937552386  198.0 97.4747474747%
314193260 521198417532317696  196.0 83.6734693878%
75537749 527574509768167424  198.0 86.8686868687%
98714191 526751807872065536  195.0 70.2564102564%
215060473 174449642463969281  197.0 69.5431472081%
320645053 526799189334695937  200.0 98.0%
230547876 527520750417506304  200.0 97.0%
203619511 527285392467587073  200.0 76.0%
551457510 526172244293087232  199.0 89.4472361809%
234708809 527405034401955840  200.0 86.0%
2497920863 524394796282953728  186.0 99.4623655914%
306134436 527578147969957888  200.0 100.0%
411175950 527607237867737089  200.0 91.0%
497753243 526920663580168192  199.0 99.4974874372%
579297427 472669688674021376  182.0 87.9120879121%
284813013 526505984051515392  182.0 99.4505494505%
324383233 527237036072124418  199.0 91.959798995%
242144282 128468441224052736  200.0 97.0%
243414396 525177137053962240  200.0 100.0%
223348534 527461621396803584  199.0 79.3969849246%
246124125 527453159279435777  198.0 99.4949494949%
94638396 527401385953075202  200.0 88.5%
61765350 527611742525063168  200.0 96.5%
251716693 527579053302095872  200.0 100.0%
40500891 525706188294344705  190.0 50.0%
377289024 527591010730139648  200.0 99.0%
251080958 526329170029461504  191.0 94.7643979058%
772695919 527611621964021761  200.0 94.5%
147729342 523588517755387905  200.0 50.5%
1065358728 527169117426417664  199.0 97.4874371859%
1143756224 524133809399164928  193.0 73.5751295337%
589688128 527548131160776704  200.0 86.0%
812760469 527593474586316800  200.0 88.0%
982215608 521764364785688577  192.0 95.8333333333%
864266413 527436480356962305  200.0 68.0%
342284174 527465167676649474  197.0 100.0%
335610698 527558146609278976  200.0 98.5%
238897259 527045066893049856  196.0 95.4081632653%
238580648 512714632922804224  189.0 85.1851851852%
230114771 507909147384639488  199.0 48.2412060302%
442408216 527140294391656449  200.0 99.0%
453345910 429038744831008768  200.0 100.0%
454450443 526820882400817152  200.0 97.0%
313409802 519846547375140865  200.0 99.5%
1648785948 527178768717082624  185.0 98.3783783784%
465829706 527589319926493184  200.0 97.0%
368649080 527341843827421184  199.0 74.8743718593%
602682638 527629077365006337  198.0 97.9797979798%
1580468354 527626592504532992  200.0 100.0%
250228251 527601991753949184  199.0 82.4120603015%
266089190 527625833855205376  199.0 91.4572864322%
899304438 329555297175740418  200.0 98.0%
1043037367 527559102772150273  200.0 96.0%
106510601 527218401257615361  193.0 94.8186528497%
78469348 523782880854421504  200.0 89.0%
254543006 527273814153895936  190.0 98.9473684211%
282903328 527581084536815616  200.0 85.5%
1383755875 527588846674776064  200.0 85.5%
183621127 527607440318414848  200.0 48.0%
2301345580 492749554417008640  160.0 98.75%
2630595163 527504438546534400  200.0 100.0%
309765785 433997107406860288  193.0 85.4922279793%
368309109 527507043096088576  200.0 95.0%
274063689 527107750115811328  196.0 88.2653061224%
715087866 527047371075493888  200.0 99.0%
287259518 527218526055321601  200.0 97.0%
1517196470 494970163570028544  198.0 89.898989899%
609026889 527278747452325889  181.0 92.817679558%
248700689 482532333426184192  191.0 98.9528795812%
396098251 527039017414828033  200.0 96.0%
454261712 520665623215353856  194.0 100.0%
121792551 526867946451124225  198.0 91.9191919192%
460783710 527437981314199552  200.0 96.5%
290505642 527436277054849024  194.0 69.587628866%
737633240 527503054451392512  179.0 97.7653631285%
231013795 527546670628605953  200.0 73.5%
262172824 527596018280710146  200.0 98.0%
251389496 527607529551826944  200.0 91.0%
450756626 526846730562568192  200.0 100.0%
49055483 527611596282281984  200.0 81.0%
1494336360 469153269349371904  192.0 46.875%
251358998 527566534806237184  200.0 86.0%
240162179 526775893898063873  200.0 96.0%
635784848 507075100361777152  180.0 85.0%
376406263 527598382957617153  200.0 99.5%
392874509 527234270822432770  198.0 52.5252525253%
73142233 527556590505705472  200.0 87.0%
768538070 309598715948191744  163.0 96.9325153374%
851267498 446784441965633536  164.0 98.1707317073%
299291117 514167152031444994  195.0 99.4871794872%
1949531246 506296770142298112  197.0 90.8629441624%
239768978 493078302894997504  199.0 83.9195979899%
316391870 525925361721155584  197.0 81.2182741117%
242638607 366166157780193280  198.0 98.4848484848%
2542185985 477827626468642817  197.0 95.9390862944%
1421391596 527257003039924226  200.0 99.5%
312479713 527540838214008832  200.0 90.0%
245485589 527483529760739328  196.0 59.1836734694%
324537684 523526573727559680  199.0 100.0%
121832706 527233515201773569  198.0 91.4141414141%
376833864 524973551510495232  200.0 69.0%
1658016313 527621407753388032  200.0 97.0%
394586078 527507408545775616  197.0 78.1725888325%
357270804 527434531284844545  200.0 98.5%
38181884 297087732667269120  192.0 69.7916666667%
404246726 527495037706182658  200.0 77.0%
288412729 527320158662955008  200.0 78.5%
584827670 527374993421008897  199.0 95.4773869347%
758154536 527401018829848577  190.0 100.0%
1646714558 527630989116583936  200.0 99.0%
226537349 527474279294586881  193.0 91.1917098446%
2516873695 496626014470930435  182.0 92.8571428571%
251058929 527594213253586944  200.0 100.0%
266108591 527575210728235008  200.0 87.5%
257650586 526833123850346496  200.0 74.0%
234634064 527436267747672064  199.0 93.4673366834%
20475314 527303065611665408  200.0 83.0%
1569931308 527489363043561474  191.0 98.9528795812%
184727310 527511906286702594  200.0 99.0%
387190360 308139620288303105  190.0 99.4736842105%
385903505 527132869417005056  197.0 96.4467005076%
250172918 527594397295054848  198.0 98.4848484848%
431022652 527428662187294720  191.0 92.6701570681%
333111395 526800943179108352  194.0 79.381443299%
